transaction_id,loan_id,payment_date,amount_paid,payment_method
TXN0004185,LN000661,2025-12-13,1899.61,Cheque
TXN0004186,LN000661,2024-11-08,1792.01,NEFT
TXN0004187,LN000661,2026-01-21,1750.21,NEFT
TXN0004188,LN000662,2025-05-13,10838.06,NACH
TXN0004189,LN000662,2024-09-24,14425.49,Cheque
TXN0004190,LN000662,2024-12-12,14020.65,UPI
TXN0004191,LN000662,2025-12-18,10727.39,Cash
TXN0004192,LN000662,2026-05-13,14235.33,NEFT
TXN0004193,LN000662,2024-11-13,11265.86,NEFT
TXN0004194,LN000662,2025-06-01,10317.0,Cash
TXN0004195,LN000662,2024-11-24,13172.59,Cash
TXN0004196,LN000662,2025-07-22,13157.62,NACH
TXN0004197,LN000662,2024-09-10,10386.72,Cheque
TXN0004198,LN000663,2025-04-02,562.18,UPI
TXN0004199,LN000664,2026-06-03,7593.96,NACH
TXN0004200,LN000664,2025-11-06,6796.24,UPI
TXN0004201,LN000664,2025-07-01,6927.29,UPI
TXN0004202,LN000664,2025-09-07,5615.05,Cash
TXN0004203,LN000664,2025-08-23,5274.7,NACH
TXN0004204,LN000664,2026-02-27,5777.41,NACH
TXN0004205,LN000664,2024-11-09,5706.35,NEFT
TXN0004206,LN000664,2025-04-04,5669.93,UPI
TXN0004207,LN000664,2024-12-11,5563.89,NACH
TXN0004208,LN000664,2024-12-11,6533.18,Cash
TXN0004209,LN000665,2025-02-03,770.61,Cheque
TXN0004210,LN000665,2025-08-12,933.54,UPI
TXN0004211,LN000665,2025-06-22,722.89,UPI
TXN0004212,LN000665,2024-09-27,815.8,Cash
TXN0004213,LN000665,2024-10-04,666.52,Cheque
TXN0004214,LN000665,2026-06-06,821.44,Cheque
TXN0004215,LN000665,2026-05-15,680.49,Cash
TXN0004216,LN000665,2026-04-25,985.63,UPI
TXN0004217,LN000665,2024-12-17,923.69,UPI
TXN0004218,LN000665,2025-12-25,824.23,Cash
TXN0004219,LN000665,2025-07-24,690.66,UPI
TXN0004220,LN000666,2026-01-22,7934.76,NACH
TXN0004221,LN000666,2024-11-20,8443.82,UPI
TXN0004222,LN000666,2026-03-17,6705.18,Cash
TXN0004223,LN000666,2025-04-20,7860.58,UPI
TXN0004224,LN000666,2025-01-05,8613.53,Cheque
TXN0004225,LN000666,2024-12-05,8472.85,Cheque
TXN0004226,LN000666,2025-04-21,8579.19,NEFT
TXN0004227,LN000666,2026-01-16,8812.82,UPI
TXN0004228,LN000666,2024-08-17,8991.44,Cash
TXN0004229,LN000667,2025-06-15,55487.25,Cheque
TXN0004230,LN000667,2025-10-24,59252.83,Cheque
TXN0004231,LN000667,2025-08-08,64371.09,Cash
TXN0004232,LN000667,2025-07-03,62213.91,NACH
TXN0004233,LN000667,2025-01-01,69096.54,NEFT
TXN0004234,LN000667,2026-06-04,46448.75,NEFT
TXN0004235,LN000667,2025-01-05,54324.97,Cash
TXN0004236,LN000667,2025-01-31,52615.61,Cheque
TXN0004237,LN000668,2026-01-29,475.34,NACH
TXN0004238,LN000668,2026-03-06,466.98,NACH
TXN0004239,LN000668,2026-05-01,569.22,Cash
TXN0004240,LN000668,2025-08-24,438.03,NEFT
TXN0004241,LN000668,2026-06-16,576.04,NEFT
TXN0004242,LN000668,2024-08-03,565.92,NACH
TXN0004243,LN000668,2024-09-24,472.92,Cash
TXN0004244,LN000668,2024-09-05,473.35,Cheque
TXN0004245,LN000668,2024-08-20,552.36,Cheque
TXN0004246,LN000668,2025-08-15,580.37,Cheque
TXN0004247,LN000668,2024-09-12,604.38,NEFT
TXN0004248,LN000669,2026-06-07,22025.8,Cash
TXN0004249,LN000669,2024-08-01,22896.47,NACH
TXN0004250,LN000669,2024-10-17,19934.88,Cheque
TXN0004251,LN000669,2024-09-04,22462.25,Cheque
TXN0004252,LN000669,2024-09-03,21688.9,NEFT
TXN0004253,LN000669,2025-11-12,22354.23,Cash
TXN0004254,LN000669,2025-09-04,15534.9,Cash
TXN0004255,LN000669,2025-06-24,22904.35,Cheque
TXN0004256,LN000670,2025-02-19,772.57,NACH
TXN0004257,LN000670,2025-07-08,873.96,NACH
TXN0004258,LN000671,2024-08-16,756.48,UPI
TXN0004259,LN000671,2024-10-11,852.05,Cash
TXN0004260,LN000671,2024-10-16,807.78,NACH
TXN0004261,LN000671,2025-10-07,814.96,Cheque
TXN0004262,LN000671,2024-12-16,755.07,NACH
TXN0004263,LN000671,2024-12-14,997.79,NEFT
TXN0004264,LN000671,2024-09-21,714.53,UPI
TXN0004265,LN000671,2026-06-20,822.38,NEFT
TXN0004266,LN000671,2026-05-09,773.27,NEFT
TXN0004267,LN000671,2025-11-27,920.72,NACH
TXN0004268,LN000671,2024-11-03,801.66,NEFT
TXN0004269,LN000672,2024-12-31,72931.23,NEFT
TXN0004270,LN000672,2025-11-07,80335.41,NEFT
TXN0004271,LN000672,2024-08-04,85641.44,UPI
TXN0004272,LN000672,2026-03-19,68485.82,Cash
TXN0004273,LN000672,2025-05-08,70235.87,Cash
TXN0004274,LN000672,2025-11-05,72549.5,NACH
TXN0004275,LN000672,2025-04-25,96006.76,NACH
TXN0004276,LN000673,2025-03-24,478.84,Cash
TXN0004277,LN000673,2024-11-09,519.15,Cheque
TXN0004278,LN000673,2024-09-14,447.75,NEFT
TXN0004279,LN000673,2025-06-23,497.47,NACH
TXN0004280,LN000673,2024-09-05,414.31,NEFT
TXN0004281,LN000673,2025-03-10,406.44,UPI
TXN0004282,LN000673,2025-07-21,493.13,Cash
TXN0004283,LN000673,2025-09-19,479.14,UPI
TXN0004284,LN000673,2026-04-07,426.85,Cheque
TXN0004285,LN000674,2026-04-02,88693.95,Cash
TXN0004286,LN000674,2025-10-05,98769.27,NACH
TXN0004287,LN000674,2025-09-13,79059.11,Cheque
TXN0004288,LN000674,2024-09-20,86613.46,UPI
TXN0004289,LN000674,2024-10-28,97781.62,Cheque
TXN0004290,LN000674,2026-04-03,93443.92,NEFT
TXN0004291,LN000674,2025-11-18,81300.07,Cash
TXN0004292,LN000674,2025-01-28,90340.31,Cash
TXN0004293,LN000675,2025-12-19,2284.08,NEFT
TXN0004294,LN000675,2024-10-30,2696.19,Cash
TXN0004295,LN000675,2025-08-15,2446.07,UPI
TXN0004296,LN000675,2026-06-28,2319.53,Cash
TXN0004297,LN000675,2025-08-16,2604.08,Cash
TXN0004298,LN000675,2025-09-27,2287.17,NACH
TXN0004299,LN000675,2026-02-24,2896.76,UPI
TXN0004300,LN000675,2025-08-01,2636.23,Cheque
TXN0004301,LN000675,2025-12-10,2716.62,UPI
TXN0004302,LN000675,2026-01-25,2303.66,NACH
TXN0004304,LN000676,2024-08-16,1105.27,Cheque
TXN0004305,LN000677,2025-06-25,213.94,UPI
TXN0004306,LN000677,2025-06-19,150.24,Cash
TXN0004307,LN000677,2026-04-28,163.83,NEFT
TXN0004308,LN000677,2025-01-08,205.66,UPI
TXN0004309,LN000677,2025-03-05,148.53,NACH
TXN0004310,LN000677,2025-08-20,206.12,NACH
TXN0004311,LN000677,2024-10-05,180.92,UPI
TXN0004312,LN000677,2025-10-19,172.61,UPI
TXN0004313,LN000677,2025-10-20,165.54,UPI
TXN0004314,LN000677,2025-03-28,164.64,Cash
TXN0004315,LN000677,2025-09-05,165.26,Cash
TXN0004316,LN000678,2025-01-26,17510.29,NACH
TXN0004317,LN000678,2025-06-01,16533.0,NEFT
TXN0004318,LN000678,2025-03-19,16204.79,Cheque
TXN0004319,LN000678,2024-11-19,16987.96,Cheque
TXN0004320,LN000678,2026-04-17,13700.32,UPI
TXN0004321,LN000678,2025-02-09,15891.1,UPI
TXN0004322,LN000678,2025-05-14,14932.21,Cash
TXN0004323,LN000678,2024-10-20,16888.98,NACH
TXN0004324,LN000678,2025-05-12,14016.82,Cash
TXN0004325,LN000679,2025-12-21,539.17,NACH
TXN0004326,LN000679,2025-12-01,587.93,NACH
TXN0004327,LN000679,2025-07-16,490.01,UPI
TXN0004328,LN000679,2024-12-10,421.56,NEFT
TXN0004329,LN000681,2025-08-08,4615.32,NACH
TXN0004330,LN000681,2025-05-14,4303.33,Cheque
TXN0004331,LN000681,2025-10-18,4901.8,Cash
TXN0004332,LN000681,2026-02-28,5413.23,NEFT
TXN0004333,LN000681,2024-10-09,4559.48,Cheque
TXN0004334,LN000681,2025-07-03,4523.86,Cheque
TXN0004335,LN000681,2025-10-27,4869.44,NEFT
TXN0004336,LN000681,2025-06-27,3858.55,Cash
TXN0004337,LN000681,2025-08-09,4133.72,NEFT
TXN0004338,LN000681,2025-06-09,5354.43,Cash
TXN0004339,LN000681,2025-12-25,4897.61,UPI
TXN0004340,LN000682,2025-05-20,12749.04,NACH
TXN0004341,LN000682,2024-08-31,13959.6,UPI
TXN0004342,LN000682,2025-02-09,16987.61,NEFT
TXN0004343,LN000682,2025-07-21,17504.06,NACH
TXN0004344,LN000682,2026-02-01,17981.87,Cash
TXN0004345,LN000683,2025-07-20,33761.1,NACH
TXN0004346,LN000683,2026-04-30,43170.64,NEFT
TXN0004347,LN000683,2025-02-24,37601.94,NEFT
TXN0004348,LN000683,2024-09-01,39716.88,NACH
TXN0004349,LN000684,2026-04-26,218.09,NACH
TXN0004350,LN000684,2024-09-11,178.28,Cheque
TXN0004351,LN000684,2025-01-03,248.86,Cash
TXN0004352,LN000684,2024-12-31,178.29,UPI
TXN0004353,LN000684,2025-05-26,189.38,NEFT
TXN0004354,LN000684,2026-01-14,236.31,NACH
TXN0004355,LN000684,2025-11-11,219.93,Cash
TXN0004356,LN000684,2025-03-23,238.36,NACH
TXN0004357,LN000684,2024-11-15,211.29,NACH
TXN0004358,LN000685,2026-06-04,1272.99,NACH
TXN0004359,LN000685,2024-08-19,1564.78,Cash
TXN0004360,LN000685,2025-02-22,1090.51,NACH
TXN0004361,LN000686,2025-02-11,2441.84,Cheque
TXN0004362,LN000686,2024-08-31,1907.23,Cash
TXN0004363,LN000686,2025-01-04,2435.52,NEFT
TXN0004364,LN000686,2025-03-15,1828.9,UPI
TXN0004365,LN000686,2026-01-03,2205.95,UPI
TXN0004366,LN000687,2026-02-12,5254.14,NEFT
TXN0004367,LN000687,2025-07-30,4499.95,Cheque
TXN0004368,LN000687,2024-08-13,4996.65,UPI
TXN0004369,LN000688,2025-02-14,2002.1,Cheque
TXN0004370,LN000688,2025-01-28,1953.44,NEFT
TXN0004371,LN000688,2024-10-24,2088.23,Cheque
TXN0004372,LN000688,2025-03-01,1746.66,NEFT
TXN0004373,LN000688,2025-04-18,1551.28,UPI
TXN0004374,LN000689,2025-10-26,465.65,Cash
TXN0004375,LN000689,2024-09-15,510.82,Cheque
TXN0004376,LN000689,2025-07-21,487.34,NEFT
TXN0004377,LN000689,2026-05-22,581.65,NACH
TXN0004378,LN000689,2025-03-12,496.83,NACH
TXN0004379,LN000689,2025-12-20,463.63,NACH
TXN0004380,LN000689,2024-09-23,462.96,NACH
TXN0004381,LN000689,2024-11-06,643.86,NEFT
TXN0004382,LN000689,2025-10-31,589.26,NACH
TXN0004383,LN000690,2024-11-13,4026.86,Cash
TXN0004384,LN000690,2026-04-06,4942.42,Cheque
TXN0004385,LN000690,2024-10-06,3535.24,UPI
TXN0004386,LN000690,2025-07-31,5089.44,UPI
TXN0004387,LN000690,2026-01-11,4467.79,UPI
TXN0004388,LN000690,2024-11-27,3728.66,UPI
TXN0004389,LN000690,2025-09-21,4575.0,UPI
TXN0004390,LN000691,2025-11-06,2815.81,NACH
TXN0004392,LN000691,2025-03-01,2915.92,NACH
TXN0004393,LN000691,2024-11-11,2191.54,Cheque
TXN0004394,LN000692,2026-05-14,47363.31,Cheque
TXN0004395,LN000692,2024-09-16,43511.1,NEFT
TXN0004396,LN000692,2024-10-26,45950.83,NACH
TXN0004397,LN000692,2025-07-25,46529.69,Cash
TXN0004398,LN000692,2025-11-04,60640.02,Cheque
TXN0004399,LN000693,2025-06-22,939.24,NEFT
TXN0004400,LN000693,2025-04-14,1097.12,UPI
TXN0004401,LN000693,2025-10-28,1144.57,NACH
TXN0004402,LN000693,2025-01-07,1310.12,Cash
TXN0004403,LN000694,2025-05-02,33012.71,Cheque
TXN0004404,LN000694,2025-09-02,30322.22,NEFT
TXN0004405,LN000694,2025-03-31,32716.41,Cash
TXN0004406,LN000694,2025-08-26,30693.49,NEFT
TXN0004407,LN000694,2025-02-05,32632.84,Cheque
TXN0004408,LN000694,2025-02-08,29814.34,NEFT
TXN0004409,LN000694,2025-02-10,22903.8,Cheque
TXN0004410,LN000695,2025-01-07,53618.97,Cash
TXN0004411,LN000695,2025-01-10,59080.99,NEFT
TXN0004412,LN000695,2024-12-10,52475.98,UPI
TXN0004413,LN000695,2025-08-10,50749.61,NACH
TXN0004414,LN000695,2025-10-04,57536.26,NACH
TXN0004415,LN000695,2025-02-03,65485.67,Cheque
TXN0004416,LN000696,2025-04-06,3703.33,UPI
TXN0004417,LN000696,2025-12-04,5039.55,Cash
TXN0004418,LN000696,2025-10-03,4954.92,NACH
TXN0004419,LN000696,2024-08-01,5393.91,Cash
TXN0004420,LN000696,2025-08-09,5333.41,NACH
TXN0004421,LN000696,2026-06-25,5026.81,UPI
TXN0004422,LN000696,2024-09-03,4586.73,NACH
TXN0004423,LN000697,2025-03-15,2481.03,NACH
TXN0004424,LN000697,2026-05-24,2864.81,NACH
TXN0004425,LN000698,2025-01-01,1974.66,UPI
TXN0004426,LN000698,2025-01-12,2067.72,NACH
TXN0004427,LN000698,2025-10-23,1992.06,Cheque
TXN0004428,LN000698,2025-04-24,1567.58,Cheque
TXN0004429,LN000699,2024-08-18,6357.39,Cheque
TXN0004430,LN000699,2025-05-18,5703.21,NACH
TXN0004431,LN000700,2026-01-29,600.52,Cheque
TXN0004432,LN000700,2025-09-17,657.62,UPI
TXN0004433,LN000700,2025-08-24,631.61,NACH
TXN0004434,LN000700,2025-03-03,849.65,Cheque
TXN0004435,LN000700,2025-04-10,675.04,UPI
TXN0004436,LN000700,2026-02-01,682.86,UPI
TXN0004437,LN000700,2024-09-09,884.68,Cash
TXN0004438,LN000700,2026-02-21,711.08,NACH
TXN0004439,LN000700,2025-01-23,600.64,Cheque
TXN0004440,LN000701,2025-07-09,1342.17,NACH
TXN0004441,LN000701,2026-01-29,1245.47,UPI
TXN0004442,LN000701,2025-05-26,1235.78,Cheque
TXN0004443,LN000701,2025-02-08,1220.9,Cheque
TXN0004444,LN000701,2025-11-03,1524.01,NACH
TXN0004446,LN000701,2026-05-27,1387.66,Cheque
TXN0004447,LN000701,2026-03-24,1681.95,UPI
TXN0004448,LN000701,2024-08-31,1424.74,NACH
TXN0004449,LN000701,2025-09-06,1713.5,Cash
TXN0004450,LN000702,2026-03-15,56140.48,NACH
TXN0004451,LN000702,2026-05-15,53913.2,Cash
TXN0004452,LN000702,2025-08-06,61814.24,Cash
TXN0004453,LN000702,2024-12-07,46594.05,NEFT
TXN0004454,LN000702,2026-03-13,46960.46,Cheque
TXN0004455,LN000702,2024-09-14,59602.39,Cheque
TXN0004456,LN000702,2025-10-27,55893.32,UPI
TXN0004457,LN000702,2024-08-29,62713.83,NEFT
TXN0004458,LN000702,2024-10-21,65542.4,Cash
TXN0004459,LN000702,2025-02-01,53677.9,Cheque
TXN0004460,LN000702,2025-10-26,58353.61,NACH
TXN0004462,LN000703,2024-11-30,70173.86,UPI
TXN0004463,LN000703,2026-03-04,66631.14,NEFT
TXN0004464,LN000703,2024-11-21,68529.36,Cash
TXN0004465,LN000703,2024-10-03,53057.14,Cheque
TXN0004466,LN000703,2024-08-27,65252.95,Cheque
TXN0004467,LN000703,2024-11-23,53319.17,UPI
TXN0004468,LN000703,2025-03-30,51983.98,UPI
TXN0004469,LN000704,2025-12-02,2253.7,NEFT
TXN0004470,LN000704,2025-09-09,1545.68,NACH
TXN0004471,LN000704,2026-03-30,2269.87,NEFT
TXN0004472,LN000704,2024-09-17,1645.16,Cash
TXN0004473,LN000704,2024-09-07,2158.15,NEFT
TXN0004474,LN000704,2024-08-28,1742.11,NACH
TXN0004475,LN000704,2026-03-31,1799.35,NACH
TXN0004476,LN000705,2025-03-16,18315.76,NEFT
TXN0004477,LN000705,2024-12-10,21362.58,UPI
TXN0004478,LN000706,2025-10-26,5648.42,NACH
TXN0004479,LN000706,2025-02-05,6392.45,UPI
TXN0004480,LN000706,2025-11-23,4848.71,NEFT
TXN0004481,LN000706,2025-04-17,4965.92,NACH
TXN0004482,LN000707,2026-03-04,429.09,Cheque
TXN0004483,LN000707,2026-01-03,494.35,Cash
TXN0004484,LN000707,2026-02-03,575.24,UPI
TXN0004485,LN000707,2025-02-14,590.23,Cheque
TXN0004486,LN000707,2024-08-07,458.75,Cheque
TXN0004487,LN000707,2025-10-15,526.1,UPI
TXN0004488,LN000707,2025-02-23,565.75,Cheque
TXN0004489,LN000707,2025-03-21,467.75,NACH
TXN0004490,LN000707,2026-02-04,492.31,Cheque
TXN0004491,LN000707,2025-07-28,515.8,NEFT
TXN0004492,LN000707,2025-07-28,436.29,UPI
TXN0004493,LN000707,2026-06-28,414.03,NEFT
TXN0004494,LN000708,2024-12-17,32371.59,Cash
TXN0004495,LN000708,2024-10-17,39499.82,UPI
TXN0004496,LN000708,2025-12-26,31180.85,Cash
TXN0004497,LN000708,2025-03-23,32926.31,UPI
TXN0004498,LN000708,2026-03-21,35154.15,Cash
TXN0004499,LN000708,2026-04-18,31244.79,UPI
TXN0004500,LN000708,2025-08-06,32956.43,NACH
TXN0004501,LN000708,2026-04-16,43776.56,UPI
TXN0004502,LN000708,2026-05-31,30364.06,Cash
TXN0004503,LN000708,2024-08-07,39899.47,NACH
TXN0004504,LN000708,2024-11-17,35854.19,Cheque
TXN0004505,LN000708,2025-09-08,40188.43,NACH
TXN0004506,LN000709,2026-02-21,2327.31,UPI
TXN0004507,LN000709,2026-05-27,1998.99,NEFT
TXN0004508,LN000709,2025-08-05,2559.73,Cash
TXN0004509,LN000709,2024-11-18,2240.33,Cheque
TXN0004510,LN000709,2026-03-15,2537.55,UPI
TXN0004511,LN000709,2025-07-04,2163.08,NEFT
TXN0004512,LN000709,2025-12-02,2683.32,Cash
TXN0004513,LN000709,2026-03-08,2490.76,Cash
TXN0004514,LN000709,2025-12-22,2666.48,UPI
TXN0004515,LN000709,2026-06-24,2260.46,NEFT
TXN0004516,LN000709,2025-03-30,2223.93,NACH
TXN0004517,LN000709,2026-04-15,2477.24,Cash
TXN0004518,LN000710,2024-10-26,2698.95,NEFT
TXN0004519,LN000710,2025-10-21,2777.53,NEFT
TXN0004520,LN000710,2025-09-19,2178.2,Cash
TXN0004521,LN000710,2024-12-21,2622.5,NACH
TXN0004522,LN000710,2025-03-31,2071.47,NACH
TXN0004523,LN000710,2025-05-21,2385.31,UPI
TXN0004524,LN000710,2025-08-19,2042.61,NACH
TXN0004525,LN000710,2026-06-15,2199.61,NACH
TXN0004526,LN000710,2025-07-01,2746.8,Cheque
TXN0004527,LN000710,2026-02-17,2010.97,UPI
TXN0004528,LN000710,2026-03-19,2466.67,NACH
TXN0004529,LN000710,2024-12-09,2429.7,UPI
TXN0004530,LN000711,2025-08-05,1649.97,NACH
TXN0004531,LN000711,2024-12-30,1809.65,Cheque
TXN0004532,LN000711,2024-12-11,1994.05,UPI
TXN0004533,LN000711,2025-07-03,1701.67,UPI
TXN0004534,LN000711,2025-04-20,2178.94,Cheque
TXN0004535,LN000711,2025-11-02,2312.39,UPI
TXN0004536,LN000711,2026-06-14,1723.12,Cash
TXN0004537,LN000711,2025-02-10,1701.46,NACH
TXN0004538,LN000711,2025-05-15,1909.98,UPI
TXN0004539,LN000712,2024-11-21,15857.48,NACH
TXN0004540,LN000712,2026-03-16,13167.22,NEFT
TXN0004541,LN000713,2024-10-29,6899.87,UPI
TXN0004542,LN000714,2025-10-12,1780.18,NACH
TXN0004543,LN000714,2026-04-12,2071.16,Cash
TXN0004544,LN000714,2025-02-18,1675.14,NEFT
TXN0004545,LN000714,2025-05-02,1695.36,NACH
TXN0004546,LN000715,2026-06-16,18802.14,Cheque
TXN0004547,LN000716,2026-05-15,38377.79,Cash
TXN0004548,LN000716,2025-12-26,38727.65,Cheque
TXN0004549,LN000716,2026-02-20,36499.13,Cheque
TXN0004550,LN000717,2025-10-24,407.52,UPI
TXN0004551,LN000717,2025-08-06,368.38,NACH
TXN0004552,LN000717,2026-02-13,396.62,NEFT
TXN0004553,LN000717,2025-11-18,369.82,Cash
TXN0004554,LN000717,2024-09-29,374.71,NACH
TXN0004555,LN000717,2026-01-19,313.79,NACH
TXN0004556,LN000717,2024-08-22,315.58,NEFT
TXN0004557,LN000717,2025-08-06,381.27,NACH
TXN0004558,LN000718,2024-10-20,2478.78,Cash
TXN0004559,LN000718,2025-10-04,2765.94,Cheque
TXN0004560,LN000718,2025-03-30,2427.68,NEFT
TXN0004561,LN000718,2025-03-30,3040.31,Cheque
TXN0004562,LN000718,2025-08-12,2277.82,Cheque
TXN0004563,LN000718,2025-06-25,3053.76,NACH
TXN0004564,LN000718,2024-08-18,2809.07,Cheque
TXN0004565,LN000718,2025-09-16,2360.28,NACH
TXN0004566,LN000718,2026-03-03,2743.56,Cash
TXN0004567,LN000718,2024-10-23,2463.45,NEFT
TXN0004568,LN000719,2026-04-18,52161.17,UPI
TXN0004569,LN000720,2025-08-24,214.84,NACH
TXN0004570,LN000720,2026-05-08,188.51,Cash
TXN0004571,LN000721,2025-10-13,17198.47,Cheque
TXN0004572,LN000721,2025-01-15,11701.18,Cheque
TXN0004573,LN000722,2025-09-03,1269.86,NACH
TXN0004574,LN000723,2025-06-28,1132.36,Cheque
TXN0004575,LN000723,2025-11-26,1263.59,Cheque
TXN0004576,LN000723,2025-04-05,1125.21,Cheque
TXN0004577,LN000723,2025-09-15,1276.83,NEFT
TXN0004578,LN000723,2025-09-15,1303.33,Cash
TXN0004579,LN000724,2026-04-30,6992.59,NACH
TXN0004580,LN000724,2025-03-06,5494.07,NEFT
TXN0004581,LN000724,2025-01-27,6905.11,NACH
TXN0004582,LN000724,2025-06-02,5925.56,Cheque
TXN0004583,LN000724,2026-04-30,5272.74,NEFT
TXN0004584,LN000724,2025-07-28,6276.01,NEFT
TXN0004585,LN000724,2025-07-19,6324.64,NACH
TXN0004586,LN000725,2025-02-06,945.55,Cheque
TXN0004587,LN000725,2025-09-22,1036.63,Cash
TXN0004588,LN000726,2024-08-22,536.49,Cash
TXN0004589,LN000726,2026-03-19,537.99,NACH
TXN0004590,LN000726,2026-01-21,478.8,UPI
TXN0004591,LN000726,2025-03-04,624.32,NACH
TXN0004592,LN000726,2025-06-11,596.67,NACH
TXN0004593,LN000726,2025-09-04,545.92,Cheque
TXN0004594,LN000726,2025-06-21,628.59,NEFT
TXN0004595,LN000726,2025-10-16,589.59,Cheque
TXN0004596,LN000726,2025-11-09,573.77,UPI
TXN0004597,LN000726,2026-04-01,583.54,UPI
TXN0004598,LN000726,2025-09-25,612.6,Cheque
TXN0004599,LN000726,2024-10-29,618.09,UPI
TXN0004600,LN000727,2025-08-02,22128.56,NEFT
TXN0004601,LN000727,2025-08-28,20695.69,NEFT
TXN0004602,LN000727,2025-08-21,20849.31,NACH
TXN0004603,LN000727,2025-08-18,25516.38,Cash
TXN0004604,LN000727,2024-12-20,27773.57,Cheque
TXN0004605,LN000727,2024-11-14,23293.87,UPI
TXN0004606,LN000727,2025-01-31,20973.89,Cash
TXN0004607,LN000727,2025-02-27,26649.52,UPI
TXN0004608,LN000727,2024-08-10,27383.16,Cash
TXN0004609,LN000727,2024-11-22,27848.1,Cash
TXN0004610,LN000727,2026-05-15,25201.61,Cheque
TXN0004611,LN000727,2025-07-06,27656.16,NACH
TXN0004612,LN000728,2026-02-25,34915.51,Cash
TXN0004613,LN000728,2025-03-30,36506.23,Cheque
TXN0004614,LN000728,2025-04-14,36252.26,Cash
TXN0004615,LN000728,2026-05-03,46993.78,NEFT
TXN0004616,LN000728,2025-12-18,35853.9,Cheque
TXN0004617,LN000728,2026-02-21,43247.58,Cheque
TXN0004618,LN000728,2025-11-27,42837.73,NACH
TXN0004619,LN000728,2025-02-07,40031.15,NACH
TXN0004620,LN000729,2025-08-08,1514.42,NEFT
TXN0004621,LN000729,2024-08-31,1145.11,Cash
TXN0004622,LN000729,2024-11-02,1241.15,Cash
TXN0004623,LN000729,2025-09-19,1463.64,Cash
TXN0004624,LN000729,2026-03-09,1071.24,Cheque
TXN0004625,LN000729,2025-03-08,1410.24,NACH
TXN0004626,LN000729,2026-06-12,1485.92,NACH
TXN0004627,LN000729,2025-10-11,1547.06,NEFT
TXN0004628,LN000730,2024-10-01,6029.55,NEFT
TXN0004629,LN000730,2026-02-15,4862.1,Cheque
TXN0004630,LN000730,2025-02-13,5421.77,Cheque
TXN0004631,LN000730,2024-12-15,4354.61,Cheque
TXN0004632,LN000730,2024-08-14,4733.15,Cash
TXN0004633,LN000730,2024-08-10,4390.1,Cash
TXN0004634,LN000730,2025-09-25,4853.3,UPI
TXN0004635,LN000730,2025-07-24,6027.23,NACH
TXN0004636,LN000730,2025-11-22,4920.34,NACH
TXN0004637,LN000730,2025-03-06,5370.48,UPI
TXN0004638,LN000731,2025-03-01,2035.6,Cash
TXN0004639,LN000731,2024-12-08,2056.96,Cash
TXN0004640,LN000731,2024-11-12,2484.14,Cheque
TXN0004641,LN000732,2024-09-08,630.61,Cash
TXN0004642,LN000732,2025-05-07,721.56,Cash
TXN0004643,LN000732,2024-09-17,664.64,UPI
TXN0004644,LN000732,2025-08-21,566.07,Cheque
TXN0004645,LN000732,2024-10-24,683.66,Cheque
TXN0004646,LN000732,2026-05-04,772.65,Cash
TXN0004647,LN000732,2026-03-17,576.4,Cash
TXN0004648,LN000732,2025-03-09,568.39,NEFT
TXN0004649,LN000732,2026-03-14,591.47,Cash
TXN0004650,LN000732,2026-04-25,759.21,NEFT
TXN0004651,LN000732,2024-08-03,748.11,Cash
TXN0004652,LN000732,2025-03-05,704.45,UPI
TXN0004653,LN000733,2026-03-21,456.71,Cash
TXN0004654,LN000734,2025-02-28,13591.04,NEFT
TXN0004655,LN000734,2026-02-05,13018.72,UPI
TXN0004656,LN000734,2026-06-09,13231.62,NEFT
TXN0004657,LN000734,2025-08-19,13237.83,NEFT
TXN0004658,LN000734,2025-02-24,12435.33,Cheque
TXN0004659,LN000734,2025-04-14,11566.21,NEFT
TXN0004660,LN000734,2025-09-18,13479.77,NEFT
TXN0004661,LN000734,2026-03-30,13768.35,Cash
TXN0004662,LN000734,2024-10-13,9523.04,NEFT
TXN0004663,LN000734,2026-01-03,9653.61,NEFT
TXN0004664,LN000735,2026-05-21,16040.57,UPI
TXN0004665,LN000735,2026-01-22,12345.43,NEFT
TXN0004666,LN000735,2026-03-26,15577.72,Cheque
TXN0004667,LN000735,2025-07-08,12950.64,NACH
TXN0004668,LN000735,2026-06-02,11488.52,UPI
TXN0004669,LN000736,2026-05-01,45029.57,Cheque
TXN0004670,LN000736,2025-04-14,46675.93,Cash
TXN0004671,LN000736,2025-11-20,48697.18,NEFT
TXN0004672,LN000736,2025-12-19,53862.04,NEFT
TXN0004673,LN000736,2025-06-30,58471.82,Cheque
TXN0004674,LN000736,2025-08-27,64638.27,Cash
TXN0004675,LN000736,2025-10-26,52844.51,Cheque
TXN0004677,LN000736,2025-12-29,54582.74,Cash
TXN0004678,LN000736,2026-04-10,54964.08,Cash
TXN0004679,LN000736,2025-05-16,54494.53,UPI
TXN0004680,LN000736,2025-07-28,43478.36,Cheque
TXN0004681,LN000737,2024-10-18,14392.38,UPI
TXN0004682,LN000737,2024-09-20,15082.2,Cheque
TXN0004683,LN000737,2025-10-22,15110.17,Cash
TXN0004684,LN000737,2025-03-15,19448.18,Cash
TXN0004685,LN000737,2025-01-24,15853.33,NEFT
TXN0004686,LN000737,2024-10-30,20812.97,NACH
